Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,IterativeQuickSort,2,5.116100,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,5.182000,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,1.329000,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,1.468300,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,1.846500,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,3.681900,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,3.689800,105.87,0.00
randomArrays.txt,IterativeQuickSort,3,3.680300,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,2.941400,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,2.935100,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,2.933600,133.16,0.00
randomArrays.txt,IterativeQuickSort,1,5.755900,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,5.871000,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,5.772300,67.67,0.00
randomArrays.txt,IterativeQuickSort,1,7.183500,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,7.124300,54.83,0.00
randomArrays.txt,IterativeQuickSort,3,5.679300,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,5.954300,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,4.521100,86.40,0.00
randomArrays.txt,IterativeQuickSort,3,5.921800,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,2.051200,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,2.168700,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,2.350300,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,1.753800,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,1.747400,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,1.756700,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.854100,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.859700,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.844600,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,8.276100,47.20,0.00
randomArrays.txt,IterativeQuickSort,2,8.385200,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,4.417700,88.42,0.00
randomArrays.txt,IterativeQuickSort,1,5.732700,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,5.599600,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,5.513300,70.85,0.00
randomArrays.txt,IterativeQuickSort,1,5.418400,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,5.813800,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,4.569800,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,6.459900,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,4.680600,83.46,0.00
randomArrays.txt,IterativeQuickSort,3,1.923400,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,6.871200,56.85,0.00
randomArrays.txt,IterativeQuickSort,2,6.894000,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,6.864600,56.90,0.00
